VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
07/30/2021 11:00:00 AM,Howard,269,221855,197,208723,14,13761,283,235616,211,222484
07/31/2021 11:00:00 AM,Howard,258,222113,192,208915,13,13774,271,235887,205,222689
08/01/2021 11:00:00 AM,Howard,157,222270,70,208985,5,13779,162,236049,75,222764
08/02/2021 11:00:00 AM,Howard,289,222559,190,209175,21,13800,310,236359,211,222975
08/03/2021 11:00:00 AM,Howard,322,222881,177,209352,28,13828,350,236709,205,223180
08/04/2021 11:00:00 AM,Howard,271,223152,145,209497,17,13845,288,236997,162,223342
08/05/2021 11:00:00 AM,Howard,265,223417,150,209647,20,13865,285,237282,170,223512
08/06/2021 11:00:00 AM,Howard,307,223724,186,209833,6,13871,313,237595,192,223704
08/07/2021 11:00:00 AM,Howard,255,223979,129,209962,18,13889,273,237868,147,223851
08/08/2021 11:00:00 AM,Howard,154,224133,77,210039,7,13896,161,238029,84,223935
08/09/2021 11:00:00 AM,Howard,247,224380,163,210202,14,13910,261,238290,177,224112
08/10/2021 11:00:00 AM,Howard,270,224650,179,210381,10,13920,280,238570,189,224301
08/11/2021 11:00:00 AM,Howard,211,224861,187,210568,16,13936,227,238797,203,224504
08/12/2021 11:00:00 AM,Howard,244,225105,172,210740,20,13956,264,239061,192,224696
08/13/2021 11:00:00 AM,Howard,217,225322,184,210924,15,13971,232,239293,199,224895
08/14/2021 11:00:00 AM,Howard,191,225513,139,211063,6,13977,197,239490,145,225040
08/15/2021 11:00:00 AM,Howard,93,225606,126,211189,3,13980,96,239586,129,225169
08/16/2021 11:00:00 AM,Howard,201,225807,208,211397,14,13994,215,239801,222,225391
08/17/2021 11:00:00 AM,Howard,253,226060,220,211617,33,14027,286,240087,253,225644
08/18/2021 11:00:00 AM,Howard,237,226297,208,211825,20,14047,257,240344,228,225872
08/19/2021 11:00:00 AM,Howard,245,226542,244,212069,19,14066,264,240608,263,226135
08/20/2021 11:00:00 AM,Howard,210,226752,228,212297,14,14080,224,240832,242,226377
08/21/2021 11:00:00 AM,Howard,168,226920,198,212495,16,14096,184,241016,214,226591
08/22/2021 11:00:00 AM,Howard,97,227017,114,212609,2,14098,99,241115,116,226707
08/23/2021 11:00:00 AM,Howard,206,227223,262,212871,17,14115,223,241338,279,226986
08/24/2021 11:00:00 AM,Howard,270,227493,265,213136,12,14127,282,241620,277,227263
08/25/2021 11:00:00 AM,Howard,232,227725,238,213374,5,14132,237,241857,243,227506
08/26/2021 11:00:00 AM,Howard,312,228037,226,213600,12,14144,324,242181,238,227744
08/27/2021 11:00:00 AM,Howard,225,228262,259,213859,7,14151,232,242413,266,228010
08/28/2021 11:00:00 AM,Howard,211,228473,188,214047,3,14154,214,242627,191,228201
08/29/2021 11:00:00 AM,Howard,158,228631,160,214207,3,14157,161,242788,163,228364
08/30/2021 11:00:00 AM,Howard,176,228807,224,214431,12,14169,188,242976,236,228600
08/31/2021 11:00:00 AM,Howard,201,229008,251,214682,22,14191,223,243199,273,228873
09/01/2021 11:00:00 AM,Howard,155,229163,196,214878,8,14199,163,243362,204,229077
09/02/2021 11:00:00 AM,Howard,180,229343,223,215101,17,14216,197,243559,240,229317
09/03/2021 11:00:00 AM,Howard,167,229510,230,215331,16,14232,183,243742,246,229563
09/04/2021 11:00:00 AM,Howard,131,229641,175,215506,8,14240,139,243881,183,229746
09/05/2021 11:00:00 AM,Howard,93,229734,98,215604,1,14241,94,243975,99,229845
09/06/2021 11:00:00 AM,Howard,47,229781,55,215659,2,14243,49,244024,57,229902
09/07/2021 11:00:00 AM,Howard,175,229956,271,215930,25,14268,200,244224,296,230198
09/08/2021 11:00:00 AM,Howard,173,230129,193,216123,8,14276,181,244405,201,230399
09/09/2021 11:00:00 AM,Howard,145,230274,190,216313,13,14289,158,244563,203,230602
09/10/2021 11:00:00 AM,Howard,160,230434,196,216509,11,14300,171,244734,207,230809
09/11/2021 11:00:00 AM,Howard,167,230601,167,216676,16,14316,183,244917,183,230992
09/12/2021 11:00:00 AM,Howard,89,230690,84,216760,1,14317,90,245007,85,231077
09/13/2021 11:00:00 AM,Howard,125,230815,171,216931,13,14330,138,245145,184,231261
09/14/2021 11:00:00 AM,Howard,147,230962,195,217126,12,14342,159,245304,207,231468
09/15/2021 11:00:00 AM,Howard,124,231086,196,217322,14,14356,138,245442,210,231678
09/16/2021 11:00:00 AM,Howard,153,231239,221,217543,23,14379,176,245618,244,231922
09/17/2021 11:00:00 AM,Howard,148,231387,223,217766,6,14385,154,245772,229,232151
09/18/2021 11:00:00 AM,Howard,157,231544,204,217970,4,14389,161,245933,208,232359
09/19/2021 11:00:00 AM,Howard,104,231648,140,218110,2,14391,106,246039,142,232501
09/20/2021 11:00:00 AM,Howard,110,231758,141,218251,13,14404,123,246162,154,232655
09/21/2021 11:00:00 AM,Howard,130,231888,139,218390,16,14420,146,246308,155,232810
09/22/2021 11:00:00 AM,Howard,118,232006,172,218562,12,14432,130,246438,184,232994
09/23/2021 11:00:00 AM,Howard,106,232112,141,218703,3,14435,109,246547,144,233138
09/24/2021 11:00:00 AM,Howard,143,232255,153,218856,11,14446,154,246701,164,233302
09/25/2021 11:00:00 AM,Howard,112,232367,169,219025,1,14447,113,246814,170,233472
09/26/2021 11:00:00 AM,Howard,70,232437,93,219118,,14447,,246884,,233565
09/27/2021 11:00:00 AM,Howard,174,232611,99,219217,9,14456,183,247067,108,233673
09/28/2021 11:00:00 AM,Howard,134,232745,139,219356,5,14461,139,247206,144,233817
09/29/2021 11:00:00 AM,Howard,124,232869,146,219502,12,14473,136,247342,158,233975
09/30/2021 11:00:00 AM,Howard,141,233010,138,219640,16,14489,157,247499,154,234129
10/01/2021 11:00:00 AM,Howard,162,233172,168,219808,12,14501,174,247673,180,234309
10/02/2021 11:00:00 AM,Howard,106,233278,124,219932,7,14508,113,247786,131,234440
10/03/2021 11:00:00 AM,Howard,59,233337,70,220002,1,14509,60,247846,71,234511
10/04/2021 11:00:00 AM,Howard,111,233448,122,220124,5,14514,116,247962,127,234638
10/05/2021 11:00:00 AM,Howard,166,233614,120,220244,9,14523,175,248137,129,234767
10/06/2021 11:00:00 AM,Howard,109,233723,103,220347,8,14531,117,248254,111,234878
10/07/2021 11:00:00 AM,Howard,146,233869,101,220448,10,14541,156,248410,111,234989
10/08/2021 11:00:00 AM,Howard,189,234058,142,220590,9,14550,198,248608,151,235140
10/09/2021 11:00:00 AM,Howard,103,234161,104,220694,4,14554,107,248715,108,235248
10/10/2021 11:00:00 AM,Howard,77,234238,73,220767,,14554,,248792,,235321
10/11/2021 11:00:00 AM,Howard,139,234377,115,220882,8,14562,147,248939,123,235444
10/12/2021 11:00:00 AM,Howard,126,234503,115,220997,7,14569,133,249072,122,235566
10/13/2021 11:00:00 AM,Howard,120,234623,134,221131,16,14585,136,249208,150,235716
10/14/2021 11:00:00 AM,Howard,131,234754,108,221239,9,14594,140,249348,117,235833
10/15/2021 11:00:00 AM,Howard,174,234928,133,221372,14,14608,188,249536,147,235980
10/16/2021 11:00:00 AM,Howard,73,235001,110,221482,3,14611,76,249612,113,236093
10/17/2021 11:00:00 AM,Howard,65,235066,76,221558,,14611,,249677,,236169
10/18/2021 11:00:00 AM,Howard,146,235212,101,221659,12,14623,158,249835,113,236282
10/19/2021 11:00:00 AM,Howard,100,235312,102,221761,3,14626,103,249938,105,236387
10/20/2021 11:00:00 AM,Howard,124,235436,88,221849,8,14634,132,250070,96,236483
10/21/2021 11:00:00 AM,Howard,90,235526,82,221931,11,14645,101,250171,93,236576
10/22/2021 11:00:00 AM,Howard,156,235682,103,222034,8,14653,164,250335,111,236687
10/23/2021 11:00:00 AM,Howard,126,235808,62,222096,6,14659,132,250467,68,236755
10/24/2021 11:00:00 AM,Howard,59,235867,43,222139,1,14660,60,250527,44,236799
10/25/2021 11:00:00 AM,Howard,148,236015,109,222248,14,14674,162,250689,123,236922
10/26/2021 11:00:00 AM,Howard,167,236182,108,222356,4,14678,171,250860,112,237034
10/27/2021 11:00:00 AM,Howard,164,236346,118,222474,22,14700,186,251046,140,237174
10/28/2021 11:00:00 AM,Howard,132,236478,100,222574,2,14702,134,251180,102,237276
10/29/2021 11:00:00 AM,Howard,211,236689,128,222702,16,14718,227,251407,144,237420
10/30/2021 11:00:00 AM,Howard,120,236809,70,222772,10,14728,130,251537,80,237500
10/31/2021 11:00:00 AM,Howard,70,236879,48,222820,2,14730,72,251609,50,237550
11/01/2021 11:00:00 AM,Howard,181,237060,101,222921,17,14747,198,251807,118,237668
11/02/2021 11:00:00 AM,Howard,149,237209,104,223025,14,14761,163,251970,118,237786
11/03/2021 11:00:00 AM,Howard,174,237383,113,223138,25,14786,199,252169,138,237924
11/04/2021 11:00:00 AM,Howard,259,237642,115,223253,13,14799,272,252441,128,238052
11/05/2021 11:00:00 AM,Howard,471,238113,137,223390,15,14814,486,252927,152,238204
11/06/2021 11:00:00 AM,Howard,402,238515,87,223477,9,14823,411,253338,96,238300
11/07/2021 10:00:00 AM,Howard,371,238886,59,223536,2,14825,373,253711,61,238361
11/08/2021 10:00:00 AM,Howard,889,239775,114,223650,19,14844,908,254619,133,238494
11/09/2021 10:00:00 AM,Howard,1066,240841,107,223757,10,14854,1076,255695,117,238611
11/10/2021 10:00:00 AM,Howard,1008,241849,81,223838,9,14863,1017,256712,90,238701
11/11/2021 10:00:00 AM,Howard,853,242702,100,223938,4,14867,857,257569,104,238805
11/12/2021 10:00:00 AM,Howard,1120,243822,124,224062,4,14871,1124,258693,128,238933
11/13/2021 10:00:00 AM,Howard,624,244446,72,224134,4,14875,628,259321,76,239009
11/14/2021 10:00:00 AM,Howard,197,244643,31,224165,,14875,,259518,,239040
11/15/2021 10:00:00 AM,Howard,463,245106,104,224269,10,14885,473,259991,114,239154
11/16/2021 10:00:00 AM,Howard,893,245999,102,224371,9,14894,902,260893,111,239265
11/17/2021 10:00:00 AM,Howard,771,246770,85,224456,15,14909,786,261679,100,239365
11/18/2021 10:00:00 AM,Howard,472,247242,80,224536,8,14917,480,262159,88,239453
11/19/2021 10:00:00 AM,Howard,581,247823,121,224657,19,14936,600,262759,140,239593
11/20/2021 10:00:00 AM,Howard,888,248711,73,224730,4,14940,892,263651,77,239670
11/21/2021 10:00:00 AM,Howard,342,249053,48,224778,3,14943,345,263996,51,239721
11/22/2021 10:00:00 AM,Howard,748,249801,95,224873,12,14955,760,264756,107,239828
11/23/2021 10:00:00 AM,Howard,848,250649,103,224976,6,14961,854,265610,109,239937
11/24/2021 10:00:00 AM,Howard,620,251269,151,225127,5,14966,625,266235,156,240093
11/25/2021 10:00:00 AM,Howard,13,251282,2,225129,,14966,,266248,,240095
11/26/2021 10:00:00 AM,Howard,308,251590,195,225324,12,14978,320,266568,207,240302
11/27/2021 10:00:00 AM,Howard,237,251827,217,225541,1,14979,238,266806,218,240520
11/28/2021 10:00:00 AM,Howard,106,251933,151,225692,5,14984,111,266917,156,240676
11/29/2021 10:00:00 AM,Howard,421,252354,500,226192,11,14995,432,267349,511,241187
11/30/2021 10:00:00 AM,Howard,475,252829,892,227084,8,15003,483,267832,900,242087
12/01/2021 10:00:00 AM,Howard,432,253261,822,227906,18,15021,450,268282,840,242927
12/02/2021 10:00:00 AM,Howard,366,253627,823,228729,4,15025,370,268652,827,243754
12/03/2021 10:00:00 AM,Howard,412,254039,970,229699,5,15030,417,269069,975,244729
12/04/2021 10:00:00 AM,Howard,399,254438,705,230404,4,15034,403,269472,709,245438
12/05/2021 10:00:00 AM,Howard,164,254602,187,230591,4,15038,168,269640,191,245629
12/06/2021 10:00:00 AM,Howard,388,254990,426,231017,10,15048,398,270038,436,246065
12/07/2021 10:00:00 AM,Howard,377,255367,622,231639,11,15059,388,270426,633,246698
12/08/2021 10:00:00 AM,Howard,318,255685,559,232198,15,15074,333,270759,574,247272
12/09/2021 10:00:00 AM,Howard,377,256062,469,232667,15,15089,392,271151,484,247756
12/10/2021 10:00:00 AM,Howard,398,256460,407,233074,12,15101,410,271561,419,248175
12/11/2021 10:00:00 AM,Howard,88,256548,147,233221,5,15106,93,271654,152,248327
12/15/2020 10:00:00 AM,Queen Anne's,1,1,,0,,0,,1,,0
12/16/2020 10:00:00 AM,Queen Anne's,4,5,,0,,0,,5,,0
12/17/2020 10:00:00 AM,Queen Anne's,10,15,,0,,0,,15,,0
12/18/2020 10:00:00 AM,Queen Anne's,16,31,,0,,0,,31,,0
12/19/2020 10:00:00 AM,Queen Anne's,3,34,,0,,0,,34,,0
12/21/2020 10:00:00 AM,Queen Anne's,26,60,,0,,0,,60,,0
12/22/2020 10:00:00 AM,Queen Anne's,104,164,,0,,0,,164,,0
12/23/2020 10:00:00 AM,Queen Anne's,39,203,,0,,0,,203,,0
12/24/2020 10:00:00 AM,Queen Anne's,11,214,,0,,0,,214,,0
12/26/2020 10:00:00 AM,Queen Anne's,13,227,,0,,0,,227,,0
12/27/2020 10:00:00 AM,Queen Anne's,4,231,,0,,0,,231,,0
12/28/2020 10:00:00 AM,Queen Anne's,60,291,,0,,0,,291,,0
12/29/2020 10:00:00 AM,Queen Anne's,90,381,,0,,0,,381,,0
12/30/2020 10:00:00 AM,Queen Anne's,103,484,2,2,,0,,484,,2
12/31/2020 10:00:00 AM,Queen Anne's,76,560,1,3,,0,,560,,3
01/01/2021 10:00:00 AM,Queen Anne's,2,562,,3,,0,,562,,3
01/02/2021 10:00:00 AM,Queen Anne's,17,579,,3,,0,,579,,3
01/03/2021 10:00:00 AM,Queen Anne's,26,605,,3,,0,,605,,3
01/04/2021 10:00:00 AM,Queen Anne's,249,854,,3,,0,,854,,3
01/05/2021 10:00:00 AM,Queen Anne's,105,959,3,6,,0,,959,,6
01/06/2021 10:00:00 AM,Queen Anne's,249,1208,4,10,,0,,1208,,10
01/07/2021 10:00:00 AM,Queen Anne's,115,1323,10,20,,0,,1323,,20
01/08/2021 10:00:00 AM,Queen Anne's,323,1646,16,36,,0,,1646,,36
01/09/2021 10:00:00 AM,Queen Anne's,19,1665,4,40,,0,,1665,,40
01/10/2021 10:00:00 AM,Queen Anne's,10,1675,1,41,,0,,1675,,41
01/11/2021 10:00:00 AM,Queen Anne's,187,1862,29,70,,0,,1862,,70
01/12/2021 10:00:00 AM,Queen Anne's,130,1992,81,151,,0,,1992,,151
01/13/2021 10:00:00 AM,Queen Anne's,233,2225,19,170,,0,,2225,,170
01/14/2021 10:00:00 AM,Queen Anne's,98,2323,15,185,,0,,2323,,185
01/15/2021 10:00:00 AM,Queen Anne's,392,2715,9,194,,0,,2715,,194
01/16/2021 10:00:00 AM,Queen Anne's,29,2744,11,205,,0,,2744,,205
01/17/2021 10:00:00 AM,Queen Anne's,10,2754,5,210,,0,,2754,,210
01/18/2021 10:00:00 AM,Queen Anne's,44,2798,31,241,,0,,2798,,241
01/19/2021 10:00:00 AM,Queen Anne's,149,2947,36,277,,0,,2947,,277
01/20/2021 10:00:00 AM,Queen Anne's,153,3100,44,321,,0,,3100,,321
01/21/2021 10:00:00 AM,Queen Anne's,109,3209,27,348,,0,,3209,,348
01/22/2021 10:00:00 AM,Queen Anne's,551,3760,17,365,,0,,3760,,365
01/23/2021 10:00:00 AM,Queen Anne's,18,3778,14,379,,0,,3778,,379
01/24/2021 10:00:00 AM,Queen Anne's,9,3787,15,394,,0,,3787,,394
01/25/2021 10:00:00 AM,Queen Anne's,75,3862,40,434,,0,,3862,,434
01/26/2021 10:00:00 AM,Queen Anne's,150,4012,109,543,,0,,4012,,543
01/27/2021 10:00:00 AM,Queen Anne's,170,4182,85,628,,0,,4182,,628
01/28/2021 10:00:00 AM,Queen Anne's,179,4361,84,712,,0,,4361,,712
01/29/2021 10:00:00 AM,Queen Anne's,125,4486,59,771,,0,,4486,,771
01/30/2021 10:00:00 AM,Queen Anne's,25,4511,4,775,,0,,4511,,775
01/31/2021 10:00:00 AM,Queen Anne's,10,4521,4,779,,0,,4521,,779
02/01/2021 10:00:00 AM,Queen Anne's,22,4543,168,947,,0,,4543,,947
02/02/2021 10:00:00 AM,Queen Anne's,56,4599,143,1090,,0,,4599,,1090
02/03/2021 10:00:00 AM,Queen Anne's,214,4813,260,1350,,0,,4813,,1350
02/04/2021 10:00:00 AM,Queen Anne's,141,4954,179,1529,,0,,4954,,1529
02/05/2021 10:00:00 AM,Queen Anne's,352,5306,298,1827,,0,,5306,,1827
02/06/2021 10:00:00 AM,Queen Anne's,61,5367,28,1855,,0,,5367,,1855
02/07/2021 10:00:00 AM,Queen Anne's,18,5385,7,1862,,0,,5385,,1862
02/08/2021 10:00:00 AM,Queen Anne's,51,5436,45,1907,,0,,5436,,1907
02/09/2021 10:00:00 AM,Queen Anne's,193,5629,62,1969,,0,,5629,,1969
02/10/2021 10:00:00 AM,Queen Anne's,164,5793,216,2185,,0,,5793,,2185
02/11/2021 10:00:00 AM,Queen Anne's,181,5974,73,2258,,0,,5974,,2258
02/12/2021 10:00:00 AM,Queen Anne's,313,6287,398,2656,,0,,6287,,2656
02/13/2021 10:00:00 AM,Queen Anne's,33,6320,30,2686,,0,,6320,,2686
02/14/2021 10:00:00 AM,Queen Anne's,40,6360,13,2699,,0,,6360,,2699
02/15/2021 10:00:00 AM,Queen Anne's,80,6440,37,2736,,0,,6440,,2736
02/16/2021 10:00:00 AM,Queen Anne's,105,6545,118,2854,,0,,6545,,2854
02/17/2021 10:00:00 AM,Queen Anne's,184,6729,93,2947,,0,,6729,,2947
02/18/2021 10:00:00 AM,Queen Anne's,43,6772,11,2958,,0,,6772,,2958
02/19/2021 10:00:00 AM,Queen Anne's,58,6830,96,3054,,0,,6830,,3054
02/20/2021 10:00:00 AM,Queen Anne's,50,6880,70,3124,,0,,6880,,3124
02/21/2021 10:00:00 AM,Queen Anne's,38,6918,20,3144,,0,,6918,,3144
02/22/2021 10:00:00 AM,Queen Anne's,45,6963,539,3683,,0,,6963,,3683
02/23/2021 10:00:00 AM,Queen Anne's,69,7032,138,3821,,0,,7032,,3821
02/24/2021 10:00:00 AM,Queen Anne's,366,7398,147,3968,,0,,7398,,3968
02/25/2021 10:00:00 AM,Queen Anne's,158,7556,167,4135,,0,,7556,,4135
02/26/2021 10:00:00 AM,Queen Anne's,395,7951,110,4245,,0,,7951,,4245
02/27/2021 10:00:00 AM,Queen Anne's,101,8052,21,4266,,0,,8052,,4266
02/28/2021 10:00:00 AM,Queen Anne's,104,8156,11,4277,,0,,8156,,4277
03/01/2021 10:00:00 AM,Queen Anne's,152,8308,152,4429,,0,,8308,,4429
03/02/2021 10:00:00 AM,Queen Anne's,181,8489,68,4497,,0,,8489,,4497
03/03/2021 10:00:00 AM,Queen Anne's,420,8909,86,4583,,0,,8909,,4583
03/04/2021 10:00:00 AM,Queen Anne's,176,9085,152,4735,33,33,209,9118,185,4768
03/05/2021 10:00:00 AM,Queen Anne's,118,9203,95,4830,14,47,132,9250,109,4877
03/06/2021 10:00:00 AM,Queen Anne's,59,9262,38,4868,42,89,101,9351,80,4957
03/07/2021 10:00:00 AM,Queen Anne's,82,9344,22,4890,51,140,133,9484,73,5030
03/08/2021 10:00:00 AM,Queen Anne's,180,9524,434,5324,34,174,214,9698,468,5498
03/09/2021 10:00:00 AM,Queen Anne's,175,9699,201,5525,41,215,216,9914,242,5740
03/10/2021 10:00:00 AM,Queen Anne's,144,9843,128,5653,28,243,172,10086,156,5896
03/11/2021 10:00:00 AM,Queen Anne's,196,10039,200,5853,22,265,218,10304,222,6118
03/12/2021 10:00:00 AM,Queen Anne's,722,10761,125,5978,42,307,764,11068,167,6285
03/13/2021 10:00:00 AM,Queen Anne's,120,10881,37,6015,17,324,137,11205,54,6339
03/14/2021 11:00:00 AM,Queen Anne's,104,10985,46,6061,17,341,121,11326,63,6402
03/15/2021 11:00:00 AM,Queen Anne's,178,11163,313,6374,3,344,181,11507,316,6718
03/16/2021 11:00:00 AM,Queen Anne's,258,11421,94,6468,27,371,285,11792,121,6839
03/17/2021 11:00:00 AM,Queen Anne's,568,11989,91,6559,3,374,571,12363,94,6933
03/18/2021 11:00:00 AM,Queen Anne's,250,12239,139,6698,31,405,281,12644,170,7103
03/19/2021 11:00:00 AM,Queen Anne's,205,12444,81,6779,11,416,216,12860,92,7195
03/20/2021 11:00:00 AM,Queen Anne's,188,12632,61,6840,,416,,13048,,7256
03/21/2021 11:00:00 AM,Queen Anne's,152,12784,55,6895,1,417,153,13201,56,7312
05/10/2021 11:00:00 AM,Dorchester,44,11350,46,9391,5,1789,49,13139,51,11180
05/11/2021 11:00:00 AM,Dorchester,45,11395,119,9510,3,1792,48,13187,122,11302
05/12/2021 11:00:00 AM,Dorchester,97,11492,67,9577,6,1798,103,13290,73,11375
05/13/2021 11:00:00 AM,Dorchester,70,11562,116,9693,10,1808,80,13370,126,11501
05/14/2021 11:00:00 AM,Dorchester,50,11612,76,9769,18,1826,68,13438,94,11595
05/15/2021 11:00:00 AM,Dorchester,28,11640,23,9792,3,1829,31,13469,26,11621
05/16/2021 11:00:00 AM,Dorchester,24,11664,11,9803,5,1834,29,13498,16,11637
05/17/2021 11:00:00 AM,Dorchester,61,11725,50,9853,18,1852,79,13577,68,11705
05/18/2021 11:00:00 AM,Dorchester,67,11792,62,9915,1,1853,68,13645,63,11768
05/19/2021 11:00:00 AM,Dorchester,60,11852,126,10041,5,1858,65,13710,131,11899
05/20/2021 11:00:00 AM,Dorchester,65,11917,220,10261,18,1876,83,13793,238,12137
05/21/2021 11:00:00 AM,Dorchester,73,11990,55,10316,7,1883,80,13873,62,12199
05/22/2021 11:00:00 AM,Dorchester,48,12038,29,10345,4,1887,52,13925,33,12232
05/23/2021 11:00:00 AM,Dorchester,20,12058,8,10353,2,1889,22,13947,10,12242
05/24/2021 11:00:00 AM,Dorchester,46,12104,43,10396,11,1900,57,14004,54,12296
05/25/2021 11:00:00 AM,Dorchester,32,12136,40,10436,4,1904,36,14040,44,12340
05/26/2021 11:00:00 AM,Dorchester,44,12180,73,10509,2,1906,46,14086,75,12415
05/27/2021 11:00:00 AM,Dorchester,33,12213,61,10570,8,1914,41,14127,69,12484
05/28/2021 11:00:00 AM,Dorchester,31,12244,15,10585,13,1927,44,14171,28,12512
05/29/2021 11:00:00 AM,Dorchester,18,12262,13,10598,4,1931,22,14193,17,12529
05/30/2021 11:00:00 AM,Dorchester,5,12267,5,10603,1,1932,6,14199,6,12535
05/31/2021 11:00:00 AM,Dorchester,6,12273,9,10612,2,1934,8,14207,11,12546
06/01/2021 11:00:00 AM,Dorchester,36,12309,50,10662,3,1937,39,14246,53,12599
06/02/2021 11:00:00 AM,Dorchester,15,12324,39,10701,6,1943,21,14267,45,12644
06/03/2021 11:00:00 AM,Dorchester,35,12359,54,10755,7,1950,42,14309,61,12705
06/04/2021 11:00:00 AM,Dorchester,21,12380,20,10775,12,1962,33,14342,32,12737
06/05/2021 11:00:00 AM,Dorchester,7,12387,24,10799,2,1964,9,14351,26,12763
06/06/2021 11:00:00 AM,Dorchester,3,12390,16,10815,2,1966,5,14356,18,12781
06/07/2021 11:00:00 AM,Dorchester,16,12406,15,10830,1,1967,17,14373,16,12797
06/08/2021 11:00:00 AM,Dorchester,25,12431,86,10916,5,1972,30,14403,91,12888
06/09/2021 11:00:00 AM,Dorchester,25,12456,109,11025,9,1981,34,14437,118,13006
06/10/2021 11:00:00 AM,Dorchester,28,12484,85,11110,8,1989,36,14473,93,13099
06/11/2021 11:00:00 AM,Dorchester,19,12503,37,11147,13,2002,32,14505,50,13149
06/12/2021 11:00:00 AM,Dorchester,3,12506,18,11165,,2002,,14508,,13167
06/13/2021 11:00:00 AM,Dorchester,2,12508,9,11174,,2002,,14510,,13176
06/14/2021 11:00:00 AM,Dorchester,18,12526,64,11238,5,2007,23,14533,69,13245
